date,machine_id,production_line,shift,units_produced,defect_count,good_units,downtime_hours,maintenance_cost,oee_score,availability,performance,quality
2024-04-17,Machine_02,Line_D,Morning,116,3,113,0.05,13.95,112.23,99.8,116.0,96.94
2024-04-17,Machine_03,Line_C,Night,117,4,113,0.57,83.57,109.75,97.61,117.0,96.1
2024-04-17,Machine_04,Line_D,Night,111,2,109,0.46,74.15,106.83,98.1,111.0,98.1
2024-04-17,Machine_05,Line_C,Morning,109,2,107,1.47,297.23,100.05,93.86,109.0,97.8
2024-04-17,Machine_06,Line_C,Night,83,0,83,0.64,95.63,79.9,97.34,83.0,98.9
2024-04-17,Machine_07,Line_D,Night,100,1,99,0.59,89.47,95.83,97.54,100.0,98.25
2024-04-17,Machine_08,Line_B,Morning,87,3,84,0.06,16.56,83.3,99.76,87.0,95.98
2024-04-17,Machine_09,Line_D,Night,106,3,103,0.47,133.76,100.51,98.05,106.0,96.7
2024-04-17,Machine_10,Line_A,Evening,103,1,102,1.1,111.44,97.31,95.43,103.0,99.0
2024-04-18,Machine_01,Line_D,Evening,101,2,99,0.58,111.13,95.75,97.58,101.0,97.16
2024-04-18,Machine_02,Line_D,Morning,118,2,116,0.22,25.45,114.11,99.09,118.0,97.59
2024-04-18,Machine_03,Line_D,Night,112,1,111,0.69,202.26,107.46,97.1,112.0,98.81
2024-04-18,Machine_04,Line_B,Night,87,2,85,0.21,49.26,83.39,99.13,87.0,96.7
2024-04-18,Machine_05,Line_D,Evening,89,1,88,0.36,53.43,85.84,98.52,89.0,97.9
2024-04-18,Machine_06,Line_D,Night,86,2,84,1.68,352.29,77.59,92.99,86.0,97.03
2024-04-18,Machine_07,Line_C,Night,85,2,83,0.98,269.12,78.93,95.9,85.0,96.83
2024-04-18,Machine_08,Line_B,Morning,92,4,88,0.82,139.38,84.42,96.58,92.0,95.01
2024-04-18,Machine_09,Line_C,Night,116,5,111,0.78,81.78,107.16,96.74,116.0,95.49
2024-04-18,Machine_10,Line_C,Evening,114,4,110,0.38,43.25,107.27,98.41,114.0,95.62
2024-04-19,Machine_01,Line_D,Night,87,4,83,0.76,108.45,80.32,96.82,87.0,95.35
2024-04-19,Machine_02,Line_D,Evening,113,5,108,0.08,18.77,107.47,99.66,113.0,95.42
2024-04-19,Machine_03,Line_D,Morning,106,4,102,0.1,18.37,101.56,99.58,106.0,96.22
2024-04-19,Machine_04,Line_B,Morning,117,1,116,0.67,93.1,111.81,97.22,117.0,98.3
2024-04-19,Machine_05,Line_D,Night,117,1,116,0.95,210.37,110.53,96.05,117.0,98.35
2024-04-19,Machine_06,Line_A,Morning,83,2,81,0.48,83.39,78.84,98.01,83.0,96.92
2024-04-19,Machine_07,Line_D,Morning,109,1,108,0.2,40.28,106.85,99.15,109.0,98.87
2024-04-19,Machine_08,Line_B,Morning,108,4,104,0.03,2.83,103.87,99.89,108.0,96.28
2024-04-19,Machine_09,Line_B,Night,102,3,99,0.86,222.72,94.77,96.41,102.0,96.37
2024-04-19,Machine_10,Line_A,Evening,106,3,103,0.12,34.9,101.98,99.5,106.0,96.7
2024-04-20,Machine_01,Line_D,Morning,92,2,90,0.11,24.96,89.44,99.55,92.0,97.66
2024-04-20,Machine_02,Line_C,Morning,107,4,103,0.61,144.75,99.59,97.46,107.0,95.5
2024-04-20,Machine_03,Line_B,Night,80,1,79,0.94,106.68,74.97,96.1,80.0,97.52
2024-04-20,Machine_04,Line_B,Evening,109,2,107,0.3,38.85,105.44,98.76,109.0,97.95
2024-04-20,Machine_05,Line_A,Night,113,1,112,0.08,21.65,111.12,99.68,113.0,98.65
2024-04-20,Machine_06,Line_D,Night,114,4,110,0.31,34.62,108.55,98.73,114.0,96.45
2024-04-20,Machine_07,Line_C,Morning,87,3,84,0.39,91.26,81.71,98.38,87.0,95.47
2024-04-20,Machine_08,Line_D,Evening,89,2,87,1.21,161.23,82.26,94.94,89.0,97.35
2024-04-20,Machine_09,Line_B,Night,82,3,79,0.78,145.82,76.16,96.76,82.0,95.99
2024-04-20,Machine_10,Line_A,Evening,117,1,116,0.93,211.1,111.13,96.14,117.0,98.8
2024-04-21,Machine_01,Line_B,Evening,120,4,116,0.14,39.94,115.13,99.41,120.0,96.52
2024-04-21,Machine_02,Line_C,Morning,92,2,90,0.35,37.46,88.54,98.54,92.0,97.67
2024-04-21,Machine_03,Line_C,Morning,103,3,100,0.07,13.24,99.1,99.71,103.0,96.49
2024-04-21,Machine_04,Line_D,Evening,89,1,88,0.22,49.78,87.14,99.08,89.0,98.82
2024-04-21,Machine_05,Line_C,Night,106,2,104,0.16,34.67,102.98,99.33,106.0,97.8
2024-04-21,Machine_06,Line_A,Evening,98,3,95,0.02,3.91,94.25,99.93,98.0,96.24
2024-04-21,Machine_07,Line_D,Night,93,3,90,0.61,97.19,87.1,97.47,93.0,96.09
2024-04-21,Machine_08,Line_D,Morning,118,2,116,1.84,310.67,107.05,92.34,118.0,98.25
2024-04-21,Machine_09,Line_B,Night,114,2,112,0.15,37.25,110.52,99.39,114.0,97.54
2024-04-21,Machine_10,Line_C,Night,99,1,98,0.21,61.92,96.39,99.11,99.0,98.24
2024-04-22,Machine_01,Line_A,Night,87,4,83,0.15,28.63,82.17,99.39,87.0,95.03
2024-04-22,Machine_02,Line_D,Night,83,2,81,1.63,304.02,75.4,93.21,83.0,97.45
2024-04-22,Machine_03,Line_D,Morning,93,1,92,0.52,93.55,89.34,97.82,93.0,98.21
2024-04-22,Machine_04,Line_A,Morning,100,2,98,0.26,33.78,96.46,98.93,100.0,97.5
2024-04-22,Machine_05,Line_C,Night,91,1,90,0.64,116.72,87.25,97.34,91.0,98.5
2024-04-22,Machine_06,Line_B,Night,109,3,106,1.24,266.46,100.35,94.84,109.0,97.08
2024-04-22,Machine_07,Line_B,Evening,109,5,104,0.23,55.44,102.6,99.03,109.0,95.05
2024-04-22,Machine_08,Line_A,Morning,90,2,88,0.27,42.98,86.54,98.86,90.0,97.26
2024-04-22,Machine_09,Line_C,Night,118,2,116,0.29,58.37,113.83,98.81,118.0,97.63
2024-04-22,Machine_10,Line_D,Evening,97,2,95,0.48,55.37,92.68,98.0,97.0,97.49
2024-04-23,Machine_01,Line_C,Evening,89,4,85,0.43,122.28,83.38,98.22,89.0,95.38
2024-04-23,Machine_02,Line_B,Evening,93,2,91,0.07,18.92,89.82,99.7,93.0,96.88
2024-04-23,Machine_03,Line_C,Evening,99,2,97,0.9,179.02,92.81,96.25,99.0,97.4
2024-04-23,Machine_04,Line_A,Evening,95,4,91,0.36,55.12,89.64,98.52,95.0,95.78
2024-04-23,Machine_05,Line_A,Night,84,4,80,0.23,52.09,79.09,99.06,84.0,95.06
2024-04-23,Machine_06,Line_C,Evening,97,1,96,0.17,48.61,95.19,99.28,97.0,98.85
2024-04-23,Machine_07,Line_D,Morning,85,3,82,0.43,101.94,80.14,98.23,85.0,95.99
2024-04-23,Machine_08,Line_C,Night,93,2,91,0.57,67.95,87.9,97.62,93.0,96.82
2024-04-23,Machine_09,Line_B,Night,107,3,104,0.89,237.57,99.78,96.29,107.0,96.85
2024-04-23,Machine_10,Line_C,Evening,113,5,108,0.22,26.54,106.45,99.09,113.0,95.07
2024-04-24,Machine_01,Line_B,Night,102,2,100,0.16,30.87,98.36,99.34,102.0,97.07
2024-04-24,Machine_02,Line_C,Evening,104,1,103,0.48,102.33,100.82,97.99,104.0,98.94
2024-04-24,Machine_03,Line_C,Night,96,2,94,0.89,207.36,90.48,96.28,96.0,97.89
2024-04-24,Machine_04,Line_A,Night,84,3,81,1.1,296.93,77.19,95.44,84.0,96.29
2024-04-24,Machine_05,Line_B,Night,109,4,105,0.63,101.3,102.12,97.38,109.0,96.21
2024-04-24,Machine_06,Line_B,Night,110,3,107,0.73,179.0,103.48,96.96,110.0,97.02
2024-04-24,Machine_07,Line_D,Evening,89,0,89,0.25,64.27,87.1,98.94,89.0,98.92
2024-04-24,Machine_08,Line_B,Evening,92,3,89,0.12,35.18,87.57,99.49,92.0,95.67
2024-04-24,Machine_09,Line_C,Evening,107,2,105,0.06,12.12,104.1,99.77,107.0,97.52
2024-04-24,Machine_10,Line_D,Night,92,3,89,0.95,145.96,84.64,96.03,92.0,95.8
2024-04-25,Machine_01,Line_A,Evening,117,5,112,0.36,41.2,109.72,98.5,117.0,95.2
2024-04-25,Machine_02,Line_C,Night,113,2,111,0.27,36.79,109.45,98.88,113.0,97.95
2024-04-25,Machine_03,Line_B,Morning,112,1,111,0.56,138.42,108.14,97.65,112.0,98.88
2024-04-25,Machine_04,Line_A,Night,82,2,80,0.4,101.06,78.56,98.33,82.0,97.44
2024-04-25,Machine_05,Line_B,Evening,106,2,104,0.72,148.96,100.37,97.0,106.0,97.61
2024-04-25,Machine_06,Line_A,Evening,100,4,96,3.36,562.27,82.2,85.98,100.0,95.6
2024-04-25,Machine_07,Line_D,Evening,120,4,116,0.46,59.13,113.27,98.08,120.0,96.24
2024-04-25,Machine_08,Line_D,Night,108,3,105,0.86,211.55,100.83,96.4,108.0,96.85
2024-04-25,Machine_09,Line_B,Morning,103,3,100,0.0,1.0,99.36,99.99,103.0,96.48
2024-04-25,Machine_10,Line_A,Morning,108,4,104,0.09,11.52,103.42,99.61,108.0,96.14
2024-04-26,Machine_01,Line_A,Night,120,3,117,0.53,133.52,113.7,97.79,120.0,96.89
2024-04-26,Machine_02,Line_C,Night,115,1,114,0.2,47.01,112.57,99.16,115.0,98.72
2024-04-26,Machine_03,Line_C,Evening,84,1,83,1.08,168.94,79.06,95.49,84.0,98.56
2024-04-26,Machine_04,Line_D,Evening,107,3,104,0.3,44.61,102.47,98.76,107.0,96.97
2024-04-26,Machine_05,Line_D,Morning,118,2,116,0.28,47.18,114.1,98.84,118.0,97.83
2024-04-26,Machine_06,Line_C,Morning,101,1,100,0.49,116.38,97.27,97.94,101.0,98.33
2024-04-26,Machine_07,Line_A,Morning,83,1,82,0.71,102.82,78.65,97.06,83.0,97.63
2024-04-26,Machine_08,Line_A,Night,108,2,106,0.37,94.94,104.1,98.45,108.0,97.91
2024-04-26,Machine_09,Line_C,Evening,114,2,112,0.39,106.62,110.05,98.37,114.0,98.13
2024-04-26,Machine_10,Line_A,Night,85,0,85,0.09,20.37,83.73,99.62,85.0,98.88
2024-04-27,Machine_01,Line_C,Evening,118,1,117,1.07,238.6,111.1,95.54,118.0,98.55
2024-04-27,Machine_02,Line_C,Evening,91,1,90,0.14,35.35,89.39,99.42,91.0,98.8
2024-04-27,Machine_03,Line_A,Night,87,3,84,1.15,223.41,79.22,95.2,87.0,95.65
2024-04-27,Machine_04,Line_A,Night,117,1,116,0.54,67.5,112.92,97.74,117.0,98.75
2024-04-27,Machine_05,Line_B,Morning,90,1,89,0.92,160.31,85.34,96.17,90.0,98.6
2024-04-27,Machine_06,Line_B,Evening,107,3,104,0.02,5.29,103.14,99.92,107.0,96.47
2024-04-27,Machine_07,Line_D,Morning,81,3,78,0.81,169.47,75.15,96.62,81.0,96.03
2024-04-27,Machine_08,Line_B,Evening,105,2,103,0.13,24.45,102.12,99.48,105.0,97.77
2024-04-27,Machine_09,Line_C,Night,93,1,92,0.04,10.45,91.7,99.82,93.0,98.79
2024-04-27,Machine_10,Line_B,Evening,82,3,79,0.55,144.9,76.96,97.7,82.0,96.05
2024-04-28,Machine_01,Line_D,Morning,96,1,95,0.01,3.12,94.35,99.95,96.0,98.34
2024-04-28,Machine_02,Line_D,Evening,112,4,108,0.14,15.85,106.71,99.44,112.0,95.82
2024-04-28,Machine_03,Line_A,Evening,93,4,89,0.06,18.24,88.69,99.74,93.0,95.61
2024-04-28,Machine_04,Line_C,Evening,118,1,117,0.24,53.89,114.97,99.01,118.0,98.4
2024-04-28,Machine_05,Line_B,Night,105,2,103,0.41,45.99,101.1,98.3,105.0,97.95
2024-04-28,Machine_06,Line_B,Night,99,1,98,0.18,51.37,96.87,99.23,99.0,98.61
2024-04-28,Machine_07,Line_D,Evening,98,2,96,1.93,331.87,87.74,91.96,98.0,97.36
2024-04-28,Machine_08,Line_B,Evening,81,2,79,0.62,179.28,76.22,97.43,81.0,96.59
2024-04-28,Machine_09,Line_B,Night,109,4,105,0.12,12.7,104.3,99.48,109.0,96.19
2024-04-28,Machine_10,Line_A,Evening,90,1,89,2.03,402.68,81.02,91.55,90.0,98.32
2024-04-29,Machine_01,Line_D,Evening,118,3,115,0.9,189.72,110.16,96.23,118.0,97.01
2024-04-29,Machine_02,Line_B,Night,99,3,96,2.57,392.55,84.88,89.27,99.0,96.04
2024-04-29,Machine_03,Line_A,Morning,117,5,112,0.35,66.51,109.99,98.54,117.0,95.4
2024-04-29,Machine_04,Line_C,Morning,81,1,80,0.01,2.6,79.87,99.95,81.0,98.65
2024-04-29,Machine_05,Line_A,Evening,114,3,111,0.42,49.15,109.03,98.24,114.0,97.35
2024-04-29,Machine_06,Line_B,Morning,97,4,93,0.14,19.25,91.84,99.4,97.0,95.26
2024-04-29,Machine_07,Line_D,Evening,82,2,80,0.32,51.93,78.93,98.68,82.0,97.55
2024-04-29,Machine_08,Line_B,Morning,95,0,95,0.53,126.11,91.93,97.78,95.0,98.96
2024-04-29,Machine_09,Line_C,Night,107,4,103,0.56,100.6,100.48,97.66,107.0,96.16
2024-04-29,Machine_10,Line_B,Night,95,2,93,0.11,12.91,91.85,99.55,95.0,97.13
2024-04-30,Machine_01,Line_A,Evening,92,3,89,0.01,2.13,88.32,99.97,92.0,96.03
2024-04-30,Machine_02,Line_C,Evening,117,3,114,0.66,124.33,110.77,97.25,117.0,97.35
2024-04-30,Machine_03,Line_D,Morning,120,3,117,0.84,178.39,112.2,96.48,120.0,96.91
2024-04-30,Machine_04,Line_D,Evening,110,1,109,1.05,225.38,103.86,95.63,110.0,98.73
2024-04-30,Machine_05,Line_B,Evening,87,2,85,0.86,118.05,81.36,96.4,87.0,97.01
2024-04-30,Machine_06,Line_A,Evening,112,2,110,1.46,235.58,103.11,93.9,112.0,98.05
2024-04-30,Machine_07,Line_B,Morning,116,4,112,0.45,57.55,109.4,98.13,116.0,96.1
2024-04-30,Machine_08,Line_B,Evening,115,2,113,0.15,17.02,111.42,99.37,115.0,97.5
2024-04-30,Machine_09,Line_A,Night,107,3,104,0.01,1.36,103.7,99.96,107.0,96.96
2024-04-30,Machine_10,Line_A,Morning,115,2,113,0.24,61.3,111.45,98.98,115.0,97.91
2024-05-01,Machine_01,Line_B,Evening,99,4,95,0.22,24.56,93.34,99.06,99.0,95.17
2024-05-01,Machine_02,Line_B,Morning,118,5,113,1.96,215.93,103.61,91.85,118.0,95.6
2024-05-01,Machine_03,Line_D,Evening,91,2,89,0.38,68.99,86.62,98.41,91.0,96.73
2024-05-01,Machine_04,Line_C,Evening,96,2,94,0.28,32.12,92.57,98.83,96.0,97.57
2024-05-01,Machine_05,Line_A,Evening,99,3,96,0.26,65.36,94.17,98.9,99.0,96.18
2024-05-01,Machine_06,Line_C,Evening,86,3,83,0.27,38.9,81.25,98.87,86.0,95.56
2024-05-01,Machine_07,Line_A,Morning,108,4,104,0.39,86.29,102.19,98.37,108.0,96.19
2024-05-01,Machine_08,Line_C,Morning,89,2,87,0.78,116.08,83.32,96.76,89.0,96.75
2024-05-01,Machine_09,Line_C,Night,106,1,105,0.02,4.55,104.69,99.94,106.0,98.83
2024-05-01,Machine_10,Line_A,Night,119,3,116,0.33,93.24,113.93,98.63,119.0,97.06
2024-05-02,Machine_01,Line_A,Evening,118,5,113,0.08,9.78,112.19,99.66,118.0,95.4
2024-05-02,Machine_02,Line_C,Evening,94,2,92,0.53,58.45,89.06,97.8,94.0,96.88
2024-05-02,Machine_03,Line_C,Night,85,2,83,1.37,337.73,77.87,94.28,85.0,97.17
2024-05-02,Machine_04,Line_A,Evening,115,5,110,0.44,60.81,107.35,98.17,115.0,95.09
2024-05-02,Machine_05,Line_C,Evening,117,5,112,0.05,6.95,111.55,99.8,117.0,95.53
2024-05-02,Machine_06,Line_A,Night,80,2,78,1.53,293.0,72.84,93.63,80.0,97.24
2024-05-02,Machine_07,Line_A,Morning,116,2,114,0.41,116.33,111.23,98.3,116.0,97.55
2024-05-02,Machine_08,Line_B,Morning,100,4,96,0.0,1.07,95.19,99.98,100.0,95.21
2024-05-02,Machine_09,Line_C,Evening,102,4,98,1.13,282.01,93.12,95.3,102.0,95.8
2024-05-02,Machine_10,Line_B,Morning,103,4,99,0.84,99.07,94.95,96.48,103.0,95.55
2024-05-03,Machine_01,Line_D,Morning,88,3,85,0.09,10.65,84.56,99.61,88.0,96.46
2024-05-03,Machine_02,Line_B,Evening,106,4,102,1.05,296.55,97.23,95.63,106.0,95.92
2024-05-03,Machine_03,Line_C,Night,114,2,112,0.24,54.96,109.92,99.02,114.0,97.37
2024-05-03,Machine_04,Line_B,Evening,87,4,83,0.29,31.87,81.82,98.79,87.0,95.2
2024-05-03,Machine_05,Line_D,Evening,86,1,85,0.3,46.89,83.37,98.74,86.0,98.18
2024-05-03,Machine_06,Line_A,Morning,106,1,105,0.47,79.1,101.97,98.03,106.0,98.13
2024-05-03,Machine_07,Line_D,Morning,115,4,111,1.09,151.9,105.63,95.47,115.0,96.21
2024-05-03,Machine_08,Line_C,Morning,116,5,111,2.31,604.4,99.82,90.38,116.0,95.2
2024-05-03,Machine_09,Line_C,Evening,101,1,100,0.57,149.86,97.11,97.63,101.0,98.48
2024-05-03,Machine_10,Line_B,Morning,91,4,87,0.01,0.92,86.73,99.97,91.0,95.33
2024-05-04,Machine_01,Line_D,Evening,84,3,81,1.06,131.69,77.34,95.58,84.0,96.32
2024-05-04,Machine_02,Line_B,Night,85,3,82,0.3,30.76,80.97,98.76,85.0,96.46
2024-05-04,Machine_03,Line_C,Evening,93,3,90,0.09,11.49,89.28,99.61,93.0,96.38
2024-05-04,Machine_04,Line_A,Night,93,3,90,1.13,167.04,85.03,95.3,93.0,95.93
2024-05-04,Machine_05,Line_A,Night,92,1,91,0.13,14.0,89.69,99.47,92.0,98.0
2024-05-04,Machine_06,Line_D,Morning,115,1,114,1.79,525.01,105.25,92.53,115.0,98.91
2024-05-04,Machine_07,Line_D,Evening,94,4,90,0.82,235.67,86.34,96.57,94.0,95.12
2024-05-04,Machine_08,Line_D,Evening,90,1,89,0.7,102.85,85.92,97.09,90.0,98.33
2024-05-04,Machine_09,Line_A,Morning,87,3,84,0.11,29.02,83.37,99.55,87.0,96.27
2024-05-04,Machine_10,Line_A,Evening,102,2,100,0.52,62.08,97.62,97.85,102.0,97.81
2024-05-05,Machine_01,Line_B,Morning,111,5,106,0.04,10.14,105.8,99.84,111.0,95.46
2024-05-05,Machine_02,Line_B,Evening,89,1,88,0.21,21.51,86.4,99.14,89.0,97.93
2024-05-05,Machine_03,Line_C,Morning,92,1,91,0.31,54.78,89.78,98.71,92.0,98.86
2024-05-05,Machine_04,Line_A,Evening,115,5,110,0.01,2.44,109.69,99.96,115.0,95.42
2024-05-05,Machine_05,Line_A,Night,82,2,80,0.64,151.19,77.05,97.33,82.0,96.54
2024-05-05,Machine_06,Line_A,Night,107,1,106,1.32,311.87,99.63,94.51,107.0,98.52
2024-05-05,Machine_07,Line_C,Night,100,2,98,0.82,238.66,94.23,96.58,100.0,97.57
2024-05-05,Machine_08,Line_A,Morning,111,3,108,0.42,73.52,105.49,98.25,111.0,96.73
2024-05-05,Machine_09,Line_A,Evening,87,2,85,0.06,11.17,84.25,99.77,87.0,97.06
2024-05-05,Machine_10,Line_A,Night,97,1,96,0.33,94.12,93.98,98.62,97.0,98.24
2024-05-06,Machine_01,Line_B,Morning,114,1,113,0.94,277.23,107.83,96.07,114.0,98.45
2024-05-06,Machine_02,Line_C,Evening,111,2,109,0.84,85.89,104.36,96.49,111.0,97.44
2024-05-06,Machine_03,Line_A,Evening,94,2,92,0.2,55.02,90.77,99.16,94.0,97.38
2024-05-06,Machine_04,Line_D,Evening,103,3,100,0.15,21.6,99.24,99.38,103.0,96.95
2024-05-06,Machine_05,Line_B,Morning,99,3,96,0.48,107.99,93.48,98.01,99.0,96.34
2024-05-06,Machine_06,Line_A,Night,118,4,114,0.1,28.51,113.39,99.59,118.0,96.49
2024-05-06,Machine_07,Line_A,Morning,107,4,103,1.83,544.56,94.94,92.38,107.0,96.04
2024-05-06,Machine_08,Line_D,Morning,96,3,93,0.0,0.84,92.57,99.99,96.0,96.44
2024-05-06,Machine_09,Line_C,Night,88,3,85,0.03,7.64,84.82,99.89,88.0,96.49
2024-05-06,Machine_10,Line_D,Morning,117,3,114,1.37,336.0,106.98,94.31,117.0,96.96
2024-05-07,Machine_01,Line_A,Morning,84,3,81,1.03,199.1,76.83,95.7,84.0,95.57
2024-05-07,Machine_02,Line_B,Evening,120,3,117,0.29,52.41,115.06,98.8,120.0,97.05
2024-05-07,Machine_03,Line_B,Evening,84,1,83,1.25,282.73,78.22,94.79,84.0,98.25
2024-05-07,Machine_04,Line_A,Evening,111,3,108,0.18,44.7,106.52,99.26,111.0,96.69
2024-05-07,Machine_05,Line_B,Night,105,3,102,1.21,122.15,96.22,94.97,105.0,96.5
2024-05-07,Machine_06,Line_A,Morning,109,1,108,0.15,31.83,106.48,99.36,109.0,98.31
2024-05-07,Machine_07,Line_B,Night,88,3,85,0.18,20.4,83.71,99.25,88.0,95.84
2024-05-07,Machine_08,Line_A,Night,94,3,91,0.09,14.24,90.13,99.62,94.0,96.25
2024-05-07,Machine_09,Line_A,Evening,86,1,85,0.28,28.48,83.13,98.85,86.0,97.78
2024-05-07,Machine_10,Line_C,Morning,107,3,104,0.42,41.86,101.91,98.26,107.0,96.92
2024-05-08,Machine_01,Line_C,Morning,113,1,112,0.36,44.73,109.39,98.49,113.0,98.29
2024-05-08,Machine_02,Line_A,Morning,99,1,98,2.02,206.27,89.29,91.58,99.0,98.48
2024-05-08,Machine_03,Line_A,Morning,87,3,84,1.3,154.27,78.98,94.57,87.0,96.0
2024-05-08,Machine_04,Line_A,Evening,115,3,112,0.05,10.0,111.18,99.78,115.0,96.89
2024-05-08,Machine_05,Line_C,Morning,112,3,109,0.13,16.6,107.92,99.46,112.0,96.88
2024-05-08,Machine_06,Line_D,Morning,111,3,108,0.86,227.81,103.89,96.42,111.0,97.07
2024-05-08,Machine_07,Line_B,Evening,116,5,111,0.72,86.84,107.32,97.02,116.0,95.36
2024-05-08,Machine_08,Line_A,Night,117,4,113,0.11,23.68,112.36,99.53,117.0,96.49
2024-05-08,Machine_09,Line_B,Evening,115,2,113,0.23,45.59,111.27,99.03,115.0,97.7
2024-05-08,Machine_10,Line_B,Night,102,3,99,0.17,23.01,97.87,99.28,102.0,96.64
2024-05-09,Machine_01,Line_C,Evening,88,3,85,0.65,81.29,81.92,97.3,88.0,95.68
2024-05-09,Machine_02,Line_D,Evening,96,2,94,0.1,29.64,93.31,99.57,96.0,97.62
2024-05-09,Machine_03,Line_A,Evening,119,4,115,0.47,66.19,112.52,98.06,119.0,96.43
2024-05-09,Machine_04,Line_C,Evening,115,1,114,0.08,13.75,112.66,99.68,115.0,98.28
2024-05-09,Machine_05,Line_C,Morning,93,3,90,1.75,341.73,82.74,92.72,93.0,95.96
2024-05-09,Machine_06,Line_B,Morning,111,1,110,0.4,100.76,107.73,98.35,111.0,98.68
2024-05-09,Machine_07,Line_D,Evening,109,1,108,0.05,11.42,107.27,99.81,109.0,98.6
2024-05-09,Machine_08,Line_A,Night,116,2,114,0.53,154.4,110.76,97.79,116.0,97.64
2024-05-09,Machine_09,Line_B,Night,104,2,102,0.03,5.08,101.15,99.87,104.0,97.39
2024-05-09,Machine_10,Line_C,Morning,101,3,98,0.22,47.22,96.81,99.09,101.0,96.73
2024-05-10,Machine_01,Line_D,Morning,93,1,92,0.31,58.24,90.23,98.71,93.0,98.29
2024-05-10,Machine_02,Line_C,Night,102,2,100,0.34,92.79,97.76,98.58,102.0,97.22
2024-05-10,Machine_03,Line_D,Evening,96,4,92,0.89,223.67,88.31,96.28,96.0,95.54
2024-05-10,Machine_04,Line_D,Evening,87,1,86,1.46,195.12,80.15,93.92,87.0,98.09
2024-05-10,Machine_05,Line_C,Morning,82,1,81,0.05,11.26,80.67,99.78,82.0,98.59
2024-05-10,Machine_06,Line_B,Morning,85,2,83,0.05,10.92,82.37,99.79,85.0,97.11
2024-05-10,Machine_07,Line_B,Evening,108,2,106,2.54,591.03,94.14,89.41,108.0,97.49
2024-05-10,Machine_08,Line_A,Night,119,4,115,0.51,134.03,111.74,97.9,119.0,95.92
2024-05-10,Machine_09,Line_D,Morning,117,3,114,0.5,83.67,110.73,97.93,117.0,96.64
2024-05-10,Machine_10,Line_B,Night,112,2,110,0.39,59.84,107.54,98.39,112.0,97.59
2024-05-11,Machine_01,Line_D,Morning,83,2,81,0.41,99.89,79.47,98.27,83.0,97.43
2024-05-11,Machine_02,Line_A,Night,81,3,78,0.01,2.18,77.86,99.96,81.0,96.17
2024-05-11,Machine_03,Line_B,Morning,82,3,79,0.1,13.59,78.56,99.57,82.0,96.22
2024-05-11,Machine_04,Line_C,Night,109,1,108,0.06,9.3,107.65,99.76,109.0,99.0
2024-05-11,Machine_05,Line_B,Night,89,2,87,0.32,76.25,85.04,98.68,89.0,96.83
2024-05-11,Machine_06,Line_C,Morning,84,3,81,0.35,98.75,79.24,98.54,84.0,95.73
2024-05-11,Machine_07,Line_D,Evening,93,3,90,0.18,26.8,88.43,99.27,93.0,95.79
2024-05-11,Machine_08,Line_B,Night,89,3,86,0.36,80.67,84.07,98.48,89.0,95.92
2024-05-11,Machine_09,Line_D,Morning,98,4,94,0.94,166.45,89.61,96.1,98.0,95.15
2024-05-11,Machine_10,Line_B,Evening,120,3,117,0.57,104.29,113.58,97.62,120.0,96.96
2024-05-12,Machine_01,Line_C,Morning,108,4,104,0.84,183.16,99.95,96.51,108.0,95.9
2024-05-12,Machine_02,Line_A,Evening,91,1,90,0.31,71.88,88.23,98.72,91.0,98.22
2024-05-12,Machine_03,Line_B,Morning,94,2,92,0.85,91.4,87.87,96.44,94.0,96.92
2024-05-12,Machine_04,Line_D,Night,117,1,116,0.13,27.87,114.57,99.44,117.0,98.48
2024-05-12,Machine_05,Line_A,Morning,117,2,115,0.84,218.22,110.06,96.5,117.0,97.49
2024-05-12,Machine_06,Line_D,Morning,87,3,84,2.22,531.36,75.5,90.77,87.0,95.62
2024-05-12,Machine_07,Line_C,Morning,105,4,101,0.36,96.61,98.54,98.51,105.0,95.27
2024-05-12,Machine_08,Line_A,Night,95,3,92,0.83,190.97,88.28,96.52,95.0,96.27
2024-05-12,Machine_09,Line_B,Morning,115,4,111,0.38,51.81,109.17,98.42,115.0,96.45
2024-05-12,Machine_10,Line_A,Evening,99,1,98,0.43,98.57,95.63,98.21,99.0,98.36
2024-05-13,Machine_01,Line_D,Morning,104,3,101,0.32,50.97,99.16,98.67,104.0,96.63
2024-05-13,Machine_02,Line_D,Morning,94,2,92,0.94,110.44,87.72,96.09,94.0,97.12
2024-05-13,Machine_03,Line_C,Evening,118,2,116,1.26,327.24,109.91,94.76,118.0,98.3
2024-05-13,Machine_04,Line_B,Evening,81,2,79,0.21,56.46,78.0,99.11,81.0,97.17
2024-05-13,Machine_05,Line_D,Night,88,2,86,0.32,86.1,84.49,98.68,88.0,97.29
2024-05-13,Machine_06,Line_B,Night,109,3,106,0.12,19.27,105.15,99.48,109.0,96.97
2024-05-13,Machine_07,Line_A,Evening,85,3,82,1.15,140.13,77.15,95.2,85.0,95.35
2024-05-13,Machine_08,Line_D,Night,95,1,94,1.7,285.42,87.31,92.93,95.0,98.89
2024-05-13,Machine_09,Line_C,Morning,118,3,115,0.26,74.91,113.09,98.93,118.0,96.88
2024-05-13,Machine_10,Line_A,Night,107,1,106,0.12,31.31,105.3,99.49,107.0,98.92
