date,campaign_name,channel,ad_type,impressions,clicks,conversions,cost,revenue,ctr,conversion_rate,cpc,cpa,roas
2024-05-14,Email_Newsletter,LinkedIn,Shopping,224662,4473,82,4633.79,20748.6,1.99,1.85,1.04,56.51,4.48
2024-05-14,Product_Launch_Q1,Google Ads,Shopping,142483,2386,72,2025.21,22994.15,1.67,3.06,0.85,28.13,11.35
2024-05-14,Black_Friday_2024,Email,Display,758552,16046,487,3156.13,36965.11,2.12,3.04,0.2,6.48,11.71
2024-05-14,Social_Media_Ads,Facebook,Display,320688,3263,131,2119.67,56753.85,1.02,4.03,0.65,16.18,26.77
2024-05-14,Summer_Sale_2024,Instagram,Search,93980,3493,72,825.93,35498.28,3.72,2.08,0.24,11.47,42.98
2024-05-14,Summer_Sale_2024,Facebook,Search,177724,6172,88,2091.68,10073.21,3.47,1.44,0.34,23.77,4.82
2024-05-15,Retargeting_Campaign,Instagram,Shopping,200678,3230,86,2932.88,19626.8,1.61,2.69,0.91,34.1,6.69
2024-05-15,Email_Newsletter,Instagram,Video,793865,33259,874,4165.56,46157.23,4.19,2.63,0.13,4.77,11.08
2024-05-15,Google_Search,LinkedIn,Native,173541,3502,37,4726.09,2988.84,2.02,1.07,1.35,127.73,0.63
2024-05-15,Brand_Awareness,Instagram,Native,182105,2330,44,1489.79,7094.33,1.28,1.89,0.64,33.86,4.76
2024-05-15,Brand_Awareness,TikTok,Shopping,91038,2246,54,1002.21,6648.54,2.47,2.43,0.45,18.56,6.63
2024-05-16,Brand_Awareness,Google Ads,Video,37131,884,26,505.36,5366.35,2.38,2.98,0.57,19.44,10.62
2024-05-16,Summer_Sale_2024,Facebook,Native,174218,3311,118,2419.07,14530.6,1.9,3.57,0.73,20.5,6.01
2024-05-16,Product_Launch_Q1,Google Ads,Display,98513,1850,47,1877.69,9503.89,1.88,2.55,1.01,39.95,5.06
2024-05-16,Retargeting_Campaign,Google Ads,Video,64461,2995,103,1894.18,14086.56,4.65,3.47,0.63,18.39,7.44
2024-05-17,Google_Search,LinkedIn,Native,273622,7734,150,4567.79,70187.46,2.83,1.94,0.59,30.45,15.37
2024-05-17,Social_Media_Ads,Google Ads,Search,165858,8707,261,2809.74,70720.25,5.25,3.01,0.32,10.77,25.17
2024-05-17,Retargeting_Campaign,Google Ads,Native,200140,3857,55,4566.27,11456.0,1.93,1.44,1.18,83.02,2.51
2024-05-18,Email_Newsletter,Facebook,Shopping,544348,15093,625,4649.28,301739.81,2.77,4.15,0.31,7.44,64.9
2024-05-18,Brand_Awareness,TikTok,Native,196924,4213,174,2322.68,41714.22,2.14,4.15,0.55,13.35,17.96
2024-05-18,Email_Newsletter,LinkedIn,Video,6320,156,4,118.27,1985.19,2.47,2.82,0.76,29.57,16.79
2024-05-18,Summer_Sale_2024,TikTok,Shopping,300189,3782,187,3008.19,45128.49,1.26,4.96,0.8,16.09,15.0
2024-05-18,Brand_Awareness,Twitter,Native,153229,2122,53,1038.57,7412.3,1.39,2.54,0.49,19.6,7.14
2024-05-18,Black_Friday_2024,TikTok,Search,257550,18652,711,3600.14,113216.64,7.24,3.81,0.19,5.06,31.45
2024-05-19,Email_Newsletter,Google Ads,Search,14078,819,20,376.11,7664.13,5.82,2.49,0.46,18.81,20.38
2024-05-19,Email_Newsletter,Twitter,Display,526296,12911,261,2434.08,58655.12,2.45,2.03,0.19,9.33,24.1
2024-05-19,Social_Media_Ads,TikTok,Shopping,459665,13436,413,4533.44,43418.57,2.92,3.08,0.34,10.98,9.58
2024-05-19,Product_Launch_Q1,Instagram,Shopping,215787,5998,228,1789.75,58317.91,2.78,3.82,0.3,7.85,32.58
2024-05-19,Google_Search,Google Ads,Search,77946,5493,237,1466.7,29274.24,7.05,4.32,0.27,6.19,19.96
2024-05-20,Holiday_Campaign,LinkedIn,Video,25612,537,6,616.25,2886.06,2.1,1.19,1.15,102.71,4.68
2024-05-20,Retargeting_Campaign,Email,Video,117477,5330,238,1690.25,14097.67,4.54,4.48,0.32,7.1,8.34
2024-05-20,Social_Media_Ads,Email,Display,293354,6100,177,4700.0,21412.07,2.08,2.91,0.77,26.55,4.56
2024-05-20,Social_Media_Ads,Facebook,Search,405185,28071,1140,4035.36,354034.88,6.93,4.06,0.14,3.54,87.73
2024-05-20,Product_Launch_Q1,TikTok,Search,271843,8252,109,1805.22,42709.64,3.04,1.32,0.22,16.56,23.66
2024-05-20,Email_Newsletter,Facebook,Native,138599,3590,143,2059.28,24827.51,2.59,4.0,0.57,14.4,12.06
2024-05-21,Black_Friday_2024,Google Ads,Native,219578,4010,145,4049.26,57704.19,1.83,3.64,1.01,27.93,14.25
2024-05-21,Black_Friday_2024,Google Ads,Shopping,56190,750,33,950.25,9795.12,1.34,4.52,1.27,28.8,10.31
2024-05-21,Email_Newsletter,Facebook,Display,452318,7791,89,2796.01,38464.5,1.72,1.14,0.36,31.42,13.76
2024-05-21,Google_Search,Google Ads,Display,247611,2513,50,3001.71,14916.67,1.02,2.02,1.19,60.03,4.97
2024-05-21,Holiday_Campaign,TikTok,Shopping,485512,13042,225,3178.82,15173.05,2.69,1.73,0.24,14.13,4.77
2024-05-22,Summer_Sale_2024,Email,Shopping,740218,13049,593,4364.98,33733.99,1.76,4.55,0.33,7.36,7.73
2024-05-22,Retargeting_Campaign,Twitter,Shopping,445850,10281,510,4504.61,152860.65,2.31,4.96,0.44,8.83,33.93
2024-05-22,Summer_Sale_2024,Facebook,Video,675365,18719,841,4282.84,138944.26,2.77,4.49,0.23,5.09,32.44
2024-05-22,Product_Launch_Q1,Email,Display,38925,720,21,337.24,1080.23,1.85,3.03,0.47,16.06,3.2
2024-05-22,Holiday_Campaign,Twitter,Display,396302,7625,229,4781.35,114101.3,1.92,3.01,0.63,20.88,23.86
2024-05-22,Email_Newsletter,Instagram,Video,435962,14886,258,3547.08,92450.5,3.41,1.74,0.24,13.75,26.06
2024-05-22,Black_Friday_2024,Facebook,Video,142530,5785,191,1772.82,64337.33,4.06,3.32,0.31,9.28,36.29
2024-05-23,Retargeting_Campaign,Twitter,Video,54892,1434,44,542.61,17209.91,2.61,3.13,0.38,12.33,31.72
2024-05-23,Retargeting_Campaign,Email,Video,27447,905,17,281.29,6696.58,3.3,1.95,0.31,16.55,23.81
2024-05-23,Black_Friday_2024,LinkedIn,Video,316439,8992,228,4675.83,76498.96,2.84,2.55,0.52,20.51,16.36
2024-05-23,Email_Newsletter,LinkedIn,Shopping,105621,1221,54,2866.64,7504.43,1.16,4.42,2.35,53.09,2.62
2024-05-23,Black_Friday_2024,Email,Video,94141,3129,64,1752.68,11678.78,3.32,2.07,0.56,27.39,6.66
2024-05-23,Google_Search,LinkedIn,Shopping,144374,4119,194,2741.66,75709.12,2.85,4.72,0.67,14.13,27.61
2024-05-24,Google_Search,Facebook,Video,258210,11933,141,3122.51,42786.43,4.62,1.18,0.26,22.15,13.7
2024-05-24,Brand_Awareness,Facebook,Shopping,659893,18605,278,4182.48,25074.77,2.82,1.5,0.22,15.04,6.0
2024-05-24,Holiday_Campaign,TikTok,Video,438713,9122,182,4974.15,21316.65,2.08,2.0,0.55,27.33,4.29
2024-05-24,Google_Search,TikTok,Shopping,297717,6628,123,2623.21,52148.79,2.23,1.87,0.4,21.33,19.88
2024-05-24,Summer_Sale_2024,Facebook,Search,200102,7665,157,2466.23,18783.23,3.83,2.05,0.32,15.71,7.62
2024-05-24,Social_Media_Ads,Twitter,Video,51078,2170,65,577.86,18128.8,4.25,3.03,0.27,8.89,31.37
2024-05-25,Social_Media_Ads,Facebook,Video,282268,11261,518,2847.03,174733.7,3.99,4.6,0.25,5.5,61.37
2024-05-25,Holiday_Campaign,LinkedIn,Video,112582,2860,84,2453.33,9828.04,2.54,2.95,0.86,29.21,4.01
2024-05-25,Black_Friday_2024,TikTok,Shopping,38864,611,26,418.26,5702.29,1.57,4.37,0.68,16.09,13.63
2024-05-25,Google_Search,LinkedIn,Video,89598,2591,72,2417.15,24130.76,2.89,2.81,0.93,33.57,9.98
2024-05-26,Email_Newsletter,LinkedIn,Native,46414,1077,49,1212.8,22398.88,2.32,4.57,1.13,24.75,18.47
2024-05-26,Product_Launch_Q1,Google Ads,Display,65739,1747,57,1063.58,5649.79,2.66,3.31,0.61,18.66,5.31
2024-05-26,Summer_Sale_2024,Instagram,Display,70161,1157,23,719.79,2905.98,1.65,2.0,0.62,31.3,4.04
2024-05-26,Holiday_Campaign,Google Ads,Native,105599,2788,123,2823.78,38044.53,2.64,4.42,1.01,22.96,13.47
2024-05-26,Holiday_Campaign,Twitter,Video,661042,25908,1158,2020.07,566629.18,3.92,4.47,0.08,1.74,280.5
2024-05-26,Summer_Sale_2024,Facebook,Video,661229,25751,435,4261.22,109177.98,3.89,1.69,0.17,9.8,25.62
2024-05-26,Social_Media_Ads,Instagram,Display,370759,9704,156,3968.39,21483.34,2.62,1.61,0.41,25.44,5.41
2024-05-27,Black_Friday_2024,Email,Shopping,692054,13680,673,4806.41,308376.74,1.98,4.92,0.35,7.14,64.16
2024-05-27,Holiday_Campaign,Twitter,Shopping,128110,2460,35,1909.04,14286.65,1.92,1.44,0.78,54.54,7.48
2024-05-27,Email_Newsletter,Twitter,Search,146484,4616,82,2097.27,25142.74,3.15,1.79,0.45,25.58,11.99
2024-05-27,Social_Media_Ads,TikTok,Search,553732,37015,1291,3175.2,330467.97,6.68,3.49,0.09,2.46,104.08
2024-05-27,Black_Friday_2024,Email,Display,690874,14605,638,4966.05,36744.79,2.11,4.37,0.34,7.78,7.4
2024-05-27,Google_Search,Google Ads,Search,126049,4325,113,2652.7,32081.05,3.43,2.63,0.61,23.48,12.09
2024-05-28,Summer_Sale_2024,Email,Video,145801,5344,239,2185.73,63697.27,3.67,4.48,0.41,9.15,29.14
2024-05-28,Social_Media_Ads,Email,Search,194936,10198,427,2132.0,55073.13,5.23,4.19,0.21,4.99,25.83
2024-05-28,Retargeting_Campaign,LinkedIn,Shopping,160830,3422,168,2542.44,59161.81,2.13,4.91,0.74,15.13,23.27
2024-05-28,Product_Launch_Q1,Google Ads,Display,320105,8894,159,3687.07,69825.68,2.78,1.8,0.41,23.19,18.94
2024-05-28,Holiday_Campaign,Facebook,Display,365311,4251,193,4056.24,85801.06,1.16,4.56,0.95,21.02,21.15
2024-05-29,Summer_Sale_2024,Twitter,Shopping,111435,2555,78,1600.23,12340.78,2.29,3.08,0.63,20.52,7.71
2024-05-29,Google_Search,Email,Shopping,254761,4157,179,2472.82,49548.71,1.63,4.32,0.59,13.81,20.04
2024-05-29,Brand_Awareness,LinkedIn,Native,80072,2006,89,2131.42,30712.03,2.51,4.47,1.06,23.95,14.41
2024-05-29,Social_Media_Ads,Google Ads,Native,22045,235,5,658.3,1205.73,1.07,2.46,2.8,131.66,1.83
2024-05-29,Holiday_Campaign,Email,Shopping,19736,277,9,246.11,3067.7,1.41,3.29,0.89,27.35,12.47
2024-05-29,Product_Launch_Q1,Email,Native,29596,844,23,517.6,10204.14,2.85,2.75,0.61,22.5,19.71
2024-05-29,Product_Launch_Q1,LinkedIn,Native,100146,2584,48,2065.52,8917.41,2.58,1.9,0.8,43.03,4.32
2024-05-30,Holiday_Campaign,TikTok,Search,311295,11480,114,2625.42,25624.26,3.69,1.0,0.23,23.03,9.76
2024-05-30,Social_Media_Ads,Google Ads,Shopping,171979,2163,22,4699.75,4905.67,1.26,1.05,2.17,213.62,1.04
2024-05-30,Holiday_Campaign,Email,Video,316779,15797,736,4486.99,324597.03,4.99,4.66,0.28,6.1,72.34
2024-05-30,Summer_Sale_2024,Email,Native,351794,9229,220,2787.48,76424.26,2.62,2.39,0.3,12.67,27.42
2024-05-31,Holiday_Campaign,TikTok,Display,470231,4968,219,2593.23,60210.23,1.06,4.42,0.52,11.84,23.22
2024-05-31,Retargeting_Campaign,Instagram,Search,258505,11671,417,1480.77,93134.65,4.51,3.58,0.13,3.55,62.9
2024-05-31,Retargeting_Campaign,Twitter,Video,818544,32697,928,3589.45,284059.44,3.99,2.84,0.11,3.87,79.14
2024-05-31,Holiday_Campaign,Instagram,Search,175669,12007,234,2224.46,48828.7,6.84,1.95,0.19,9.51,21.95
2024-05-31,Brand_Awareness,Twitter,Shopping,90211,2271,69,720.98,28060.48,2.52,3.04,0.32,10.45,38.92
2024-05-31,Google_Search,Twitter,Display,619068,17301,338,2658.59,79862.94,2.79,1.96,0.15,7.87,30.04
2024-06-01,Product_Launch_Q1,Instagram,Display,133737,3332,53,1285.58,21359.53,2.49,1.62,0.39,24.26,16.61
2024-06-01,Brand_Awareness,Facebook,Video,317703,11039,276,2498.11,126752.76,3.47,2.5,0.23,9.05,50.74
2024-06-01,Email_Newsletter,Facebook,Display,431689,8513,356,4447.74,41227.01,1.97,4.19,0.52,12.49,9.27
2024-06-01,Brand_Awareness,Google Ads,Native,214225,5743,115,4283.54,25910.48,2.68,2.01,0.75,37.25,6.05
2024-06-01,Black_Friday_2024,Google Ads,Display,109480,1686,24,3040.34,2612.25,1.54,1.47,1.8,126.68,0.86
2024-06-01,Email_Newsletter,Twitter,Video,260168,8745,342,3687.47,114667.98,3.36,3.92,0.42,10.78,31.1
2024-06-01,Retargeting_Campaign,Email,Shopping,208563,3788,93,1303.7,6589.13,1.82,2.47,0.34,14.02,5.05
2024-06-02,Brand_Awareness,Google Ads,Display,8773,147,5,162.79,2447.5,1.68,3.79,1.11,32.56,15.03
2024-06-02,Retargeting_Campaign,Facebook,Display,154170,2978,112,1290.88,23342.39,1.93,3.79,0.43,11.53,18.08
2024-06-02,Google_Search,Twitter,Display,553915,7054,219,3993.74,31479.37,1.27,3.11,0.57,18.24,7.88
2024-06-02,Google_Search,Facebook,Shopping,543222,14191,524,3909.07,78011.36,2.61,3.7,0.28,7.46,19.96
2024-06-02,Retargeting_Campaign,Facebook,Search,229982,12969,308,2916.61,141747.62,5.64,2.38,0.22,9.47,48.6
2024-06-03,Summer_Sale_2024,LinkedIn,Native,30268,557,25,750.13,9319.19,1.84,4.52,1.35,30.01,12.42
2024-06-03,Black_Friday_2024,Twitter,Display,253609,2801,49,4694.7,17356.83,1.1,1.77,1.68,95.81,3.7
2024-06-03,Summer_Sale_2024,Facebook,Native,410290,9381,166,2208.62,49558.43,2.29,1.78,0.24,13.3,22.44
2024-06-03,Black_Friday_2024,Facebook,Search,226524,12575,265,1819.12,45776.88,5.55,2.11,0.14,6.86,25.16
2024-06-03,Google_Search,Google Ads,Search,62400,1988,32,1379.62,1917.95,3.19,1.62,0.69,43.11,1.39
2024-06-03,Google_Search,Twitter,Search,906494,36851,1302,3255.27,92163.74,4.07,3.54,0.09,2.5,28.31
2024-06-03,Brand_Awareness,LinkedIn,Display,70932,731,21,1525.95,6963.28,1.03,2.93,2.09,72.66,4.56
2024-06-04,Black_Friday_2024,Instagram,Shopping,396566,11122,430,3785.26,104807.21,2.8,3.87,0.34,8.8,27.69
2024-06-04,Email_Newsletter,LinkedIn,Search,103285,7718,295,1562.86,60616.43,7.47,3.83,0.2,5.3,38.79
2024-06-04,Brand_Awareness,Twitter,Native,116741,1460,23,972.39,9188.06,1.25,1.58,0.67,42.28,9.45
2024-06-04,Brand_Awareness,Instagram,Display,142754,2756,45,2084.49,4040.2,1.93,1.64,0.76,46.32,1.94
2024-06-04,Retargeting_Campaign,Twitter,Video,7681,281,5,115.77,2058.47,3.66,2.04,0.41,23.15,17.78
2024-06-04,Social_Media_Ads,Twitter,Search,137343,10416,376,2183.76,82376.34,7.58,3.61,0.21,5.81,37.72
2024-06-04,Summer_Sale_2024,TikTok,Search,174796,9020,144,1865.62,57750.55,5.16,1.6,0.21,12.96,30.96
2024-06-05,Holiday_Campaign,Twitter,Native,94038,1711,74,753.13,32712.15,1.82,4.33,0.44,10.18,43.43
2024-06-05,Retargeting_Campaign,Email,Display,130132,1954,42,1781.92,7971.71,1.5,2.17,0.91,42.43,4.47
2024-06-05,Summer_Sale_2024,Twitter,Shopping,659923,17548,614,4071.85,188149.09,2.66,3.5,0.23,6.63,46.21
2024-06-06,Holiday_Campaign,LinkedIn,Video,43607,1224,47,979.72,13231.37,2.81,3.86,0.8,20.85,13.51
2024-06-06,Google_Search,Email,Search,835285,27845,723,4468.93,269330.84,3.33,2.6,0.16,6.18,60.27
2024-06-06,Product_Launch_Q1,Email,Display,16413,188,6,270.49,1229.08,1.15,3.32,1.44,45.08,4.54
2024-06-07,Black_Friday_2024,TikTok,Native,17912,433,11,200.02,1458.21,2.42,2.59,0.46,18.18,7.29
2024-06-07,Holiday_Campaign,Instagram,Video,333280,14098,264,3313.42,113227.89,4.23,1.87,0.24,12.55,34.17
2024-06-07,Holiday_Campaign,TikTok,Native,157310,3891,80,1716.59,38132.31,2.47,2.06,0.44,21.46,22.21
2024-06-07,Summer_Sale_2024,LinkedIn,Video,152810,6506,303,3656.25,112192.64,4.26,4.66,0.56,12.07,30.69
2024-06-07,Brand_Awareness,Instagram,Display,332273,7138,172,3973.54,79889.21,2.15,2.42,0.56,23.1,20.11
2024-06-07,Social_Media_Ads,Facebook,Video,78486,3304,126,1153.82,21438.55,4.21,3.82,0.35,9.16,18.58
2024-06-07,Google_Search,LinkedIn,Search,154226,9618,434,3373.1,53026.3,6.24,4.52,0.35,7.77,15.72
2024-06-08,Holiday_Campaign,Twitter,Search,224314,10839,257,2836.06,127066.45,4.83,2.38,0.26,11.04,44.8
2024-06-08,Email_Newsletter,Instagram,Native,194937,5583,69,2344.39,15659.9,2.86,1.25,0.42,33.98,6.68
2024-06-08,Black_Friday_2024,LinkedIn,Search,137889,4140,145,3918.62,7702.63,3.0,3.51,0.95,27.02,1.97
2024-06-08,Brand_Awareness,Twitter,Search,45767,1727,70,833.37,12613.07,3.78,4.06,0.48,11.91,15.14
2024-06-08,Email_Newsletter,Email,Native,472963,7555,108,3081.33,5657.05,1.6,1.43,0.41,28.53,1.84
2024-06-08,Summer_Sale_2024,Email,Video,238586,11302,448,4232.48,165639.62,4.74,3.97,0.37,9.45,39.14
2024-06-09,Retargeting_Campaign,Facebook,Native,485260,14025,638,3841.77,237543.26,2.89,4.55,0.27,6.02,61.83
2024-06-09,Holiday_Campaign,Twitter,Video,132822,4069,187,1471.63,19742.12,3.06,4.6,0.36,7.87,13.42
2024-06-09,Product_Launch_Q1,Twitter,Shopping,197886,3820,104,3906.81,18108.59,1.93,2.73,1.02,37.57,4.64
2024-06-09,Retargeting_Campaign,Twitter,Search,412304,22292,558,2411.08,251330.26,5.41,2.51,0.11,4.32,104.24
2024-06-09,Summer_Sale_2024,Twitter,Shopping,413014,5283,235,3536.11,47995.54,1.28,4.46,0.67,15.05,13.57
2024-06-10,Black_Friday_2024,TikTok,Display,74033,1425,24,941.45,10224.9,1.93,1.7,0.66,39.23,10.86
2024-06-10,Google_Search,LinkedIn,Shopping,273614,6076,217,3576.26,75811.13,2.22,3.58,0.59,16.48,21.2
2024-06-10,Brand_Awareness,Facebook,Video,505406,21412,268,3031.75,104792.01,4.24,1.25,0.14,11.31,34.56
2024-06-11,Holiday_Campaign,Twitter,Search,230165,13883,595,1165.45,214134.39,6.03,4.29,0.08,1.96,183.74
2024-06-11,Retargeting_Campaign,Twitter,Video,123775,4796,61,1521.09,19905.72,3.87,1.29,0.32,24.94,13.09
2024-06-11,Google_Search,Google Ads,Display,86077,2478,65,1306.47,18769.22,2.88,2.63,0.53,20.1,14.37
2024-06-11,Holiday_Campaign,Instagram,Video,53470,2139,43,617.22,2831.68,4.0,2.04,0.29,14.35,4.59
2024-06-11,Google_Search,Twitter,Video,1030112,42023,1998,3546.79,260645.85,4.08,4.76,0.08,1.78,73.49
2024-06-11,Email_Newsletter,Google Ads,Display,153229,3738,146,3406.78,26664.69,2.44,3.92,0.91,23.33,7.83
2024-06-11,Brand_Awareness,TikTok,Video,277297,6943,321,2125.38,77715.35,2.5,4.64,0.31,6.62,36.57
2024-06-12,Social_Media_Ads,Email,Shopping,434201,7043,262,4294.24,97740.78,1.62,3.73,0.61,16.39,22.76
2024-06-12,Google_Search,Instagram,Video,475152,10358,210,3516.91,31918.67,2.18,2.03,0.34,16.75,9.08
2024-06-12,Google_Search,Facebook,Native,198355,2671,110,1958.21,48103.05,1.35,4.15,0.73,17.8,24.56
2024-06-12,Social_Media_Ads,LinkedIn,Search,13098,541,12,258.56,4295.53,4.13,2.23,0.48,21.55,16.61
2024-06-12,Summer_Sale_2024,Google Ads,Search,175990,11444,220,3776.87,79166.64,6.5,1.92,0.33,17.17,20.96
2024-06-12,Holiday_Campaign,Email,Shopping,118547,3177,69,1696.01,16639.2,2.68,2.19,0.53,24.58,9.81
2024-06-13,Social_Media_Ads,LinkedIn,Shopping,19284,467,11,472.54,3336.86,2.42,2.39,1.01,42.96,7.06
2024-06-13,Black_Friday_2024,Twitter,Video,302311,6988,306,4302.07,109031.87,2.31,4.39,0.62,14.06,25.34
2024-06-13,Product_Launch_Q1,Twitter,Display,207140,5914,74,2797.38,16180.26,2.86,1.27,0.47,37.8,5.78
2024-06-13,Holiday_Campaign,Email,Display,69207,694,7,1164.38,1382.01,1.0,1.1,1.68,166.34,1.19
2024-06-14,Email_Newsletter,TikTok,Display,168862,2091,61,2028.14,10591.06,1.24,2.92,0.97,33.25,5.22
2024-06-14,Email_Newsletter,LinkedIn,Native,133303,2344,73,2744.49,6704.79,1.76,3.13,1.17,37.6,2.44
2024-06-14,Google_Search,Twitter,Shopping,267758,3281,78,3959.5,29742.26,1.23,2.4,1.21,50.76,7.51
2024-06-14,Social_Media_Ads,Instagram,Video,329691,6944,306,3344.02,144799.39,2.11,4.41,0.48,10.93,43.3
2024-06-14,Holiday_Campaign,Email,Video,153637,5377,172,1990.48,46927.42,3.5,3.21,0.37,11.57,23.58
2024-06-14,Product_Launch_Q1,Facebook,Display,377935,8984,436,3449.18,37556.48,2.38,4.86,0.38,7.91,10.89
2024-06-15,Retargeting_Campaign,Instagram,Video,127385,4848,170,886.86,34632.93,3.81,3.51,0.18,5.22,39.05
2024-06-15,Black_Friday_2024,Instagram,Native,179228,2328,74,2580.52,5637.6,1.3,3.21,1.11,34.87,2.18
2024-06-15,Email_Newsletter,TikTok,Shopping,308091,4091,114,2046.34,12194.32,1.33,2.8,0.5,17.95,5.96
2024-06-15,Holiday_Campaign,Google Ads,Shopping,75299,1873,80,1556.74,16162.33,2.49,4.32,0.83,19.46,10.38
2024-06-16,Black_Friday_2024,Email,Native,99724,2544,110,1821.76,19971.0,2.55,4.33,0.72,16.56,10.96
2024-06-16,Product_Launch_Q1,Facebook,Search,265253,12101,239,3283.89,55849.92,4.56,1.98,0.27,13.74,17.01
2024-06-16,Black_Friday_2024,Facebook,Native,337019,8080,309,3363.34,108067.66,2.4,3.83,0.42,10.88,32.13
2024-06-17,Holiday_Campaign,Instagram,Shopping,49032,1382,44,570.76,13990.55,2.82,3.24,0.41,12.97,24.51
2024-06-17,Brand_Awareness,Instagram,Shopping,400656,11504,200,3438.43,37190.42,2.87,1.75,0.3,17.19,10.82
2024-06-17,Summer_Sale_2024,LinkedIn,Native,135456,2206,35,2439.04,14679.52,1.63,1.59,1.11,69.69,6.02
2024-06-17,Google_Search,Email,Search,217323,14178,498,2778.11,86281.64,6.52,3.52,0.2,5.58,31.06
2024-06-18,Social_Media_Ads,Google Ads,Video,295234,14731,420,4608.95,25990.98,4.99,2.85,0.31,10.97,5.64
2024-06-18,Black_Friday_2024,Google Ads,Video,24450,727,10,375.45,2471.59,2.97,1.45,0.52,37.55,6.58
2024-06-18,Black_Friday_2024,LinkedIn,Shopping,37473,761,26,1059.74,1762.39,2.03,3.49,1.39,40.76,1.66
2024-06-18,Retargeting_Campaign,Google Ads,Video,66835,3112,110,1903.69,43508.64,4.66,3.55,0.61,17.31,22.85
2024-06-18,Black_Friday_2024,Google Ads,Search,7611,295,11,183.14,602.01,3.89,3.73,0.62,16.65,3.29
2024-06-18,Summer_Sale_2024,Email,Native,26500,633,19,182.42,5514.05,2.39,3.03,0.29,9.6,30.23
2024-06-19,Brand_Awareness,LinkedIn,Search,81895,2950,61,2289.48,4985.88,3.6,2.09,0.78,37.53,2.18
2024-06-19,Black_Friday_2024,LinkedIn,Native,49480,894,27,626.09,11363.96,1.81,3.08,0.7,23.19,18.15
2024-06-19,Email_Newsletter,Twitter,Video,674827,25566,925,4522.73,348366.35,3.79,3.62,0.18,4.89,77.03
2024-06-19,Google_Search,Facebook,Video,275314,12545,214,2393.37,14265.81,4.56,1.71,0.19,11.18,5.96
2024-06-20,Summer_Sale_2024,Instagram,Shopping,165164,2454,80,1326.97,12139.91,1.49,3.29,0.54,16.59,9.15
2024-06-20,Retargeting_Campaign,Email,Search,109210,6840,206,1788.01,52503.77,6.26,3.02,0.26,8.68,29.36
2024-06-20,Black_Friday_2024,Instagram,Display,161685,2253,54,2234.69,16437.02,1.39,2.44,0.99,41.38,7.36
2024-06-20,Holiday_Campaign,Twitter,Native,597114,8073,252,2316.37,74976.37,1.35,3.13,0.29,9.19,32.37
2024-06-20,Retargeting_Campaign,Google Ads,Video,164371,6258,216,2831.61,62014.47,3.81,3.46,0.45,13.11,21.9
2024-06-21,Black_Friday_2024,Instagram,Video,120533,5155,103,898.46,36817.42,4.28,2.0,0.17,8.72,40.98
2024-06-21,Google_Search,TikTok,Search,320831,17557,312,4322.36,119024.51,5.47,1.78,0.25,13.85,27.54
2024-06-21,Summer_Sale_2024,Facebook,Shopping,496269,11231,280,3013.67,56107.91,2.26,2.49,0.27,10.76,18.62
2024-06-21,Holiday_Campaign,LinkedIn,Search,94178,5781,81,2218.91,31311.96,6.14,1.42,0.38,27.39,14.11
2024-06-21,Product_Launch_Q1,LinkedIn,Native,181232,2961,71,4014.8,26921.66,1.63,2.43,1.36,56.55,6.71
2024-06-21,Email_Newsletter,LinkedIn,Display,58923,1691,77,1008.16,36875.05,2.87,4.58,0.6,13.09,36.58
2024-06-21,Product_Launch_Q1,Twitter,Video,978269,48280,1375,4259.68,486892.8,4.94,2.85,0.09,3.1,114.3
2024-06-22,Holiday_Campaign,Twitter,Display,365364,10178,301,3550.23,87652.3,2.79,2.96,0.35,11.79,24.69
2024-06-22,Holiday_Campaign,TikTok,Shopping,311848,8965,136,3150.92,7621.75,2.87,1.52,0.35,23.17,2.42
2024-06-22,Social_Media_Ads,Facebook,Shopping,335020,9800,169,3846.69,61227.37,2.93,1.73,0.39,22.76,15.92
2024-06-22,Social_Media_Ads,Instagram,Display,242961,6118,82,1730.31,36851.0,2.52,1.35,0.28,21.1,21.3
2024-06-22,Black_Friday_2024,Facebook,Native,299291,3227,144,3112.73,38964.46,1.08,4.46,0.96,21.62,12.52
2024-06-23,Retargeting_Campaign,Facebook,Video,117061,3294,160,1731.04,15546.38,2.81,4.87,0.53,10.82,8.98
2024-06-23,Black_Friday_2024,Google Ads,Native,390386,6614,226,3958.37,34789.67,1.69,3.42,0.6,17.51,8.79
2024-06-23,Summer_Sale_2024,TikTok,Search,40505,2070,32,548.12,4466.95,5.11,1.58,0.26,17.13,8.15
2024-06-23,Product_Launch_Q1,LinkedIn,Native,274060,3675,174,4936.53,12256.85,1.34,4.74,1.34,28.37,2.48
2024-06-24,Product_Launch_Q1,TikTok,Native,428662,12024,578,3585.2,132491.01,2.81,4.81,0.3,6.2,36.95
2024-06-24,Black_Friday_2024,Google Ads,Shopping,127455,3262,117,1854.61,25166.78,2.56,3.6,0.57,15.85,13.57
2024-06-24,Google_Search,Instagram,Shopping,393095,4505,67,3842.0,22295.59,1.15,1.5,0.85,57.34,5.8
2024-06-24,Email_Newsletter,TikTok,Shopping,291959,6119,203,4221.93,16588.63,2.1,3.33,0.69,20.8,3.93
